trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.cnn_layers,config.cnn_kernel_size,config.featset,config.data_path
d47b7_00036,0.40685954689979553,0.5523459315299988,0.8282600045204163,0.8271563649177551,0.9596070647239685,0.8133217096328735,74.00074052810669,True,,,20,254740de8c39410ca087d14941216b4e,2021-10-05_02-39-02,1633390742,1436.5693094730377,448259,crimv3srv041,10.141.0.35,1436.5693094730377,0,20,"36_batch_size=256,bidirectional=False,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.5698,dropout_lstm=0.47026,hidden_dim=64,learning_rate=3.0102e-05,lstm_layers=2,lstm_output_dim=227,opt_step_size=18",3.0101624845013606e-05,256,False,2,64,227,0.470264809683001,0.5697957753777225,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,5,raw,10min_centered
d47b7_00037,0.39258214831352234,0.5801720023155212,0.8372402787208557,0.8485457301139832,0.9393423199653625,0.8289080262184143,169.1081738471985,True,,,8,e186ce63173b4d198c1ce9c26f3483a8,2021-10-05_03-01-24,1633392084,1335.191680431366,448252,crimv3srv041,10.141.0.35,1335.191680431366,0,8,"37_batch_size=64,bidirectional=True,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.18421,dropout_lstm=0.3168,hidden_dim=64,learning_rate=0.00014654,lstm_layers=1,lstm_output_dim=212,opt_step_size=6",0.0001465403417442241,64,True,1,64,212,0.3167975646317338,0.18421173232097,6,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,9,raw,10min_centered
d47b7_00038,0.4015192687511444,0.5757033824920654,0.8347383141517639,0.8520558476448059,0.9295008182525635,0.8278327584266663,319.1529405117035,True,,,20,e6bb6fcefece4e9387ebab1fa6302a58,2021-10-05_04-47-48,1633398468,6375.004879236221,448262,crimv3srv041,10.141.0.35,6375.004879236221,0,20,"38_batch_size=32,bidirectional=False,cnn_kernel_size=9,cnn_layers=3,dropout_lin=0.10395,dropout_lstm=0.48427,hidden_dim=16,learning_rate=1.1839e-05,lstm_layers=2,lstm_output_dim=176,opt_step_size=5",1.1838815887197654e-05,32,False,2,16,176,0.48426682875389926,0.1039521959597578,5,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,9,raw,10min_centered
d47b7_00039,0.5710723996162415,0.0,0.7122480273246765,0.7122480273246765,1.0,0.5925511717796326,43.43138813972473,True,,,7,f1ac577ae2f1414ea168f158edf7d69c,2021-10-05_04-53-14,1633398794,314.28584814071655,448263,crimv3srv041,10.141.0.35,314.28584814071655,0,7,"39_batch_size=512,bidirectional=False,cnn_kernel_size=10,cnn_layers=1,dropout_lin=0.9377,dropout_lstm=0.91557,hidden_dim=16,learning_rate=0.001457,lstm_layers=2,lstm_output_dim=188,opt_step_size=15",0.0014569656902720365,512,False,2,16,188,0.9155688152815229,0.9377043492246095,15,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,10,raw,10min_centered
d47b7_00040,0.3935818672180176,0.5810035467147827,0.8371493220329285,0.8508898615837097,0.9354152083396912,0.8295615315437317,313.3190791606903,True,,,12,1c6b561ee1814136b7eaa375499d6226,2021-10-05_05-53-06,1633402386,3586.030901193619,448255,crimv3srv041,10.141.0.35,3586.030901193619,0,12,"40_batch_size=32,bidirectional=False,cnn_kernel_size=8,cnn_layers=1,dropout_lin=0.17167,dropout_lstm=0.15933,hidden_dim=128,learning_rate=2.1859e-05,lstm_layers=1,lstm_output_dim=159,opt_step_size=16",2.185863086578877e-05,32,False,1,128,159,0.1593319953801583,0.17167005300393068,16,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,8,raw,10min_centered
d47b7_00041,0.650798499584198,0.0,0.7126719951629639,0.7126719951629639,1.0,0.5931099057197571,374.522944688797,True,,,12,f068b547831e4b7c951377292c370b06,2021-10-05_07-06-00,1633406760,4361.442598581314,448254,crimv3srv041,10.141.0.35,4361.442598581314,0,12,"41_batch_size=32,bidirectional=True,cnn_kernel_size=4,cnn_layers=3,dropout_lin=0.4078,dropout_lstm=0.97633,hidden_dim=32,learning_rate=0.0027582,lstm_layers=2,lstm_output_dim=47,opt_step_size=5",0.0027581870797951796,32,True,2,32,47,0.9763302022336906,0.4077976894051434,5,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,4,raw,10min_centered
d47b7_00042,0.3928752839565277,0.5873814821243286,0.8397120237350464,0.8510522246360779,0.9395197629928589,0.8318107724189758,801.9278562068939,True,,,20,5170ea278e424bf69069a07a060786cd,2021-10-05_11-21-29,1633422089,15322.419223070145,448249,crimv3srv041,10.141.0.35,15322.419223070145,0,20,"42_batch_size=16,bidirectional=True,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.2231,dropout_lstm=0.14111,hidden_dim=128,learning_rate=7.6613e-05,lstm_layers=1,lstm_output_dim=142,opt_step_size=6",7.661313580668344e-05,16,True,1,128,142,0.14110655503617975,0.223099385898751,6,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,3,raw,10min_centered
d47b7_00043,0.4054821729660034,0.5633887052536011,0.8319026827812195,0.8372818827629089,0.9485332369804382,0.8205376267433167,197.35513639450073,True,,,8,b79feed9854c494f816d25e775c183eb,2021-10-05_11-49-04,1633423744,1643.6218984127045,448250,crimv3srv041,10.141.0.35,1643.6218984127045,0,8,"43_batch_size=64,bidirectional=True,cnn_kernel_size=10,cnn_layers=3,dropout_lin=0.18063,dropout_lstm=0.33808,hidden_dim=16,learning_rate=0.010132,lstm_layers=2,lstm_output_dim=71,opt_step_size=18",0.010131937934862919,64,True,2,16,71,0.3380766494861174,0.18062873573974558,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,10,raw,10min_centered
d47b7_00044,0.3869193196296692,0.5895817279815674,0.8400829434394836,0.8546854853630066,0.9344925284385681,0.8331775069236755,285.70853900909424,True,,,20,4132b7e12dcc4e7c94f21c8c242e35fb,2021-10-05_13-27-44,1633429664,5913.994870424271,448248,crimv3srv041,10.141.0.35,5913.994870424271,0,20,"44_batch_size=32,bidirectional=True,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.12481,dropout_lstm=0.80463,hidden_dim=16,learning_rate=0.00022082,lstm_layers=1,lstm_output_dim=127,opt_step_size=5",0.000220820947727964,32,True,1,16,127,0.8046347856232074,0.12480996637121888,5,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,8,raw,10min_centered
d47b7_00045,0.467008113861084,0.0,0.7122480273246765,0.7122480273246765,1.0,0.5925511717796326,41.72183418273926,True,,,20,9d5393f305de49b0a39ba5134cd2b87c,2021-10-05_13-41-26,1633430486,814.9090166091919,448258,crimv3srv041,10.141.0.35,814.9090166091919,0,20,"45_batch_size=512,bidirectional=True,cnn_kernel_size=10,cnn_layers=1,dropout_lin=0.64614,dropout_lstm=0.54261,hidden_dim=16,learning_rate=5.4582e-06,lstm_layers=1,lstm_output_dim=142,opt_step_size=19",5.458222385589892e-06,512,True,1,16,142,0.5426097620500752,0.6461443133892084,19,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,10,raw,10min_centered
d47b7_00046,0.40592923760414124,0.5709329843521118,0.8325296640396118,0.8528391122817993,0.9245445728302002,0.826160192489624,266.37418937683105,True,,,20,fb1ed0471f8346e5b531d0502f9258a5,2021-10-05_15-09-54,1633435794,5301.858025312424,448251,crimv3srv041,10.141.0.35,5301.858025312424,0,20,"46_batch_size=32,bidirectional=True,cnn_kernel_size=8,cnn_layers=1,dropout_lin=0.19236,dropout_lstm=0.32242,hidden_dim=16,learning_rate=1.9389e-06,lstm_layers=1,lstm_output_dim=67,opt_step_size=18",1.938911913649339e-06,32,True,1,16,67,0.3224156106840843,0.19235854431705002,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,8,raw,10min_centered
d47b7_00047,0.4036348760128021,0.5595394372940063,0.8306160569190979,0.8280045986175537,0.9621953964233398,0.8156604766845703,474.27143239974976,True,,,20,f4df80d1cdbb42ebbef450be3073bcf3,2021-10-05_17-52-25,1633445545,9745.607740163803,448247,crimv3srv041,10.141.0.35,9745.607740163803,0,20,"47_batch_size=16,bidirectional=False,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.55232,dropout_lstm=0.035702,hidden_dim=8,learning_rate=2.8242e-05,lstm_layers=2,lstm_output_dim=253,opt_step_size=13",2.8242391790056925e-05,16,False,2,8,253,0.03570245098918967,0.5523231950104138,13,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,5,raw,10min_centered
d47b7_00048,0.390329509973526,0.5770401954650879,0.8355638384819031,0.8449582457542419,0.9414764642715454,0.8265648484230042,48.63721036911011,True,,,20,0903476c3f874aacabba469586d8067b,2021-10-05_18-09-00,1633446540,989.5438854694366,107177,crimv3srv041,10.141.0.35,989.5438854694366,0,20,"48_batch_size=1024,bidirectional=True,cnn_kernel_size=8,cnn_layers=1,dropout_lin=0.21738,dropout_lstm=0.56741,hidden_dim=64,learning_rate=0.00021781,lstm_layers=1,lstm_output_dim=130,opt_step_size=17",0.00021780893739109782,1024,True,1,64,130,0.5674148193949078,0.21738189512588169,17,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,8,raw,10min_centered
d47b7_00049,0.42265841364860535,0.5185734629631042,0.8155288100242615,0.8044902682304382,0.9791940450668335,0.7905215620994568,71.47233867645264,True,,,10,a51d67acf75243d08ab87f8f5868172c,2021-10-05_18-21-28,1633447288,741.2839782238007,133444,crimv3srv041,10.141.0.35,741.2839782238007,0,10,"49_batch_size=128,bidirectional=True,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.7093,dropout_lstm=0.84262,hidden_dim=16,learning_rate=0.007608,lstm_layers=1,lstm_output_dim=23,opt_step_size=5",0.007608021750242537,128,True,1,16,23,0.8426249147683041,0.7093003343279852,5,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,5,raw,10min_centered
