trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,MAE_y,MSE_y,r2_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.weight_decay
10fa0_00040,4.973544597625732,0.5805954337120056,0.8371222615242004,0.8505762219429016,0.9359356760978699,0.8294245004653931,18.706844329833984,1254.6260986328125,0.31298157572746277,150.6341416835785,True,,,50,fb50a7b18baa4447afe3092738e6e012,2021-09-22_06-51-42,1632282702,7419.9966106414795,127847,crimv3mgpu020,10.141.0.25,7419.9966106414795,0,50,"40_batch_size=64,bidirectional=True,dropout_lin=0.077518,dropout_lstm=0.2464,hidden_dim=8,learning_rate=0.00050096,lstm_layers=1,lstm_output_dim=34,opt_step_size=16,weight_decay=1.2695e-05",0.0005009561078536128,64,True,1,8,34,0.24639504625086028,0.07751835449506972,16,1.2695068725503014e-05
10fa0_00041,7.1424126625061035,0.5670479536056519,0.832091212272644,0.8427984714508057,0.9391713738441467,0.8228537440299988,27.295400619506836,1229.9766845703125,0.3279257118701935,31.545955419540405,True,,,14,359c13c3038f408ebcfe2158cf94ca93,2021-09-22_06-59-48,1632283188,476.5232005119324,127818,crimv3mgpu020,10.141.0.25,476.5232005119324,0,14,"41_batch_size=2048,bidirectional=True,dropout_lin=0.33071,dropout_lstm=0.63082,hidden_dim=8,learning_rate=0.00028667,lstm_layers=1,lstm_output_dim=11,opt_step_size=14,weight_decay=0.0060585",0.00028666577544444425,2048,True,1,8,11,0.6308181956673578,0.33070654780335007,14,0.0060584983742744325
10fa0_00042,18.150615692138672,0.0,0.7114600539207458,0.7114600539207458,1.0,0.5915129780769348,70.61858367919922,6766.80908203125,-2.697467088699341,41.96459889411926,True,,,50,895ab614d7844d87be7928f0b6d2cbbc,2021-09-22_07-36-02,1632285362,2167.8052797317505,127811,crimv3mgpu020,10.141.0.25,2167.8052797317505,0,50,"42_batch_size=2048,bidirectional=False,dropout_lin=0.97573,dropout_lstm=0.54054,hidden_dim=128,learning_rate=9.8136e-06,lstm_layers=1,lstm_output_dim=40,opt_step_size=19,weight_decay=0.0057603",9.813602098498025e-06,2048,False,1,128,40,0.5405378182020265,0.9757308440402978,19,0.00576033431217118
10fa0_00043,5.315388202667236,0.5776088833808899,0.8340275883674622,0.8592509031295776,0.9174591898918152,0.8291271924972534,19.906810760498047,1349.592041015625,0.26097941398620605,259.847106218338,True,,,15,87625129a15c42df8fc2758dcbc6eeb7,2021-09-22_08-40-15,1632289215,3846.596051931381,127845,crimv3mgpu020,10.141.0.25,3846.596051931381,0,15,"43_batch_size=64,bidirectional=False,dropout_lin=0.35076,dropout_lstm=0.83725,hidden_dim=128,learning_rate=0.0025381,lstm_layers=2,lstm_output_dim=8,opt_step_size=19,weight_decay=0.00014778",0.0025381366192153,64,False,2,128,8,0.8372507641877522,0.3507623102483617,19,0.00014778239173859298
10fa0_00044,5.191251754760742,0.5545604228973389,0.8287337422370911,0.8304531574249268,0.9543916583061218,0.8152801394462585,19.48040771484375,1321.6173095703125,0.27721282839775085,35.97668242454529,True,,,18,600dddaebb3d42caa006311b6f752678,2021-09-22_08-51-34,1632289894,673.5516693592072,127836,crimv3mgpu020,10.141.0.25,673.5516693592072,0,18,"44_batch_size=512,bidirectional=True,dropout_lin=0.64807,dropout_lstm=0.46593,hidden_dim=8,learning_rate=0.0059427,lstm_layers=2,lstm_output_dim=33,opt_step_size=16,weight_decay=0.0047536",0.0059427219095140255,512,True,2,8,33,0.465927153140389,0.6480711575507917,16,0.004753554251812321
10fa0_00045,5.068962097167969,0.5768567323684692,0.8366603851318359,0.8392897844314575,0.9533593654632568,0.8253007531166077,19.06819725036621,1288.4361572265625,0.2948057949542999,285.4297344684601,True,,,18,b18295aca93644058bc72463307f1807,2021-09-22_10-18-39,1632295119,5218.143088102341,127843,crimv3mgpu020,10.141.0.25,5218.143088102341,0,18,"45_batch_size=32,bidirectional=True,dropout_lin=0.47323,dropout_lstm=0.73795,hidden_dim=16,learning_rate=0.00024709,lstm_layers=1,lstm_output_dim=71,opt_step_size=4,weight_decay=0.0032136",0.00024708977432573193,32,True,1,16,71,0.7379513733805956,0.4732268449615331,4,0.0032136302512743107
10fa0_00046,5.348987102508545,0.5610886216163635,0.8312719464302063,0.8328997492790222,0.9548848867416382,0.8182819485664368,20.14339828491211,1369.0770263671875,0.2503724694252014,76.86399579048157,True,,,17,4e16e9f5ec924b4bbd77c2694e8e5256,2021-09-22_10-40-38,1632296438,1313.3846461772919,127848,crimv3mgpu020,10.141.0.25,1313.3846461772919,0,17,"46_batch_size=128,bidirectional=False,dropout_lin=0.58005,dropout_lstm=0.54197,hidden_dim=32,learning_rate=0.0039755,lstm_layers=1,lstm_output_dim=34,opt_step_size=16,weight_decay=0.0010922",0.003975542399679665,128,False,1,32,34,0.5419694081167294,0.5800523263528008,16,0.0010922148221608845
10fa0_00047,5.215782165527344,0.5754543542861938,0.8350666165351868,0.8483736515045166,0.9356592297554016,0.827068567276001,19.621288299560547,1319.9259033203125,0.27813786268234253,46.37234687805176,True,,,19,33314e0fe18c4452bcfe2602f6be6a2b,2021-09-22_10-56-17,1632297377,933.0416395664215,127825,crimv3mgpu020,10.141.0.25,933.0416395664215,0,19,"47_batch_size=512,bidirectional=False,dropout_lin=0.55974,dropout_lstm=0.74176,hidden_dim=64,learning_rate=0.0039974,lstm_layers=2,lstm_output_dim=67,opt_step_size=9,weight_decay=0.0014727",0.003997405558919574,512,False,2,64,67,0.7417604221448768,0.5597378956447119,9,0.001472671310826747
10fa0_00048,6.927767753601074,0.5508796572685242,0.8276739716529846,0.827337920665741,0.9581618309020996,0.8129684329032898,26.43253517150879,1202.83203125,0.34165915846824646,334.1027331352234,True,,,20,b7d7757be4224630a4f2407fdec821af,2021-09-22_12-47-23,1632304043,6660.142968893051,127830,crimv3mgpu020,10.141.0.25,6660.142968893051,0,20,"48_batch_size=32,bidirectional=True,dropout_lin=0.2004,dropout_lstm=0.77777,hidden_dim=64,learning_rate=2.6421e-06,lstm_layers=1,lstm_output_dim=28,opt_step_size=5,weight_decay=0.00018265",2.642056928636691e-06,32,True,1,64,28,0.7777690175547075,0.200401314962654,5,0.00018264857681012784
10fa0_00049,7.541896343231201,0.5416450500488281,0.8234289884567261,0.8173484206199646,0.9679673314094543,0.8049989342689514,28.9537296295166,2671.026123046875,-0.45732954144477844,34.38748073577881,True,,,12,642c5d73a120424eaf0226c4ec486035,2021-09-22_12-54-29,1632304469,419.2792284488678,127865,crimv3mgpu020,10.141.0.25,419.2792284488678,0,12,"49_batch_size=1024,bidirectional=True,dropout_lin=0.56232,dropout_lstm=0.55147,hidden_dim=16,learning_rate=0.022107,lstm_layers=1,lstm_output_dim=35,opt_step_size=3,weight_decay=0.00035973",0.022107481059165702,1024,True,1,16,35,0.551470612420254,0.5623206479316788,3,0.00035973498400978724
