trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.weights,config.cnn_layers,config.cnn_kernel_size,config.featset,config.data_path
3d10d_00010,0.4984346926212311,0.5298206806182861,0.8251065611839294,0.833529531955719,0.9473884701728821,0.811699390411377,45.577796936035156,True,,,20,f95d65cf96ef4e02a5ece2c4d6f1a484,2021-10-04_16-32-55,1633354375,1534.5645604133606,1928,crimv3mgpu004,10.141.0.2,1534.5645604133606,0,20,"10_batch_size=2048,bidirectional=False,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.73534,dropout_lstm=0.94976,hidden_dim=32,learning_rate=2.5579e-05,lstm_layers=2,lstm_output_dim=57,opt_step_size=19",2.5578756571192852e-05,2048,False,2,32,57,0.949755158609929,0.735340393096052,19,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,5,tsfresh,20min_centered
3d10d_00011,0.35076260566711426,0.6426202058792114,0.8619908094406128,0.8866056799888611,0.9283654093742371,0.8590117692947388,160.34696006774902,True,,,20,ad346d470e284c419eddcd0a8cb74a3d,2021-10-04_17-25-46,1633357546,3164.214417695999,1902,crimv3mgpu004,10.141.0.2,3164.214417695999,0,20,"11_batch_size=128,bidirectional=False,cnn_kernel_size=6,cnn_layers=3,dropout_lin=0.068365,dropout_lstm=0.32539,hidden_dim=32,learning_rate=1.8664e-05,lstm_layers=2,lstm_output_dim=131,opt_step_size=7",1.8664443736005855e-05,128,False,2,32,131,0.32539080571386225,0.06836489351264208,7,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,6,tsfresh,20min_centered
3d10d_00012,0.660330057144165,0.0,0.7232332825660706,0.7232332825660706,1.0,0.607075572013855,81.29425358772278,True,,,6,0ca2f84681834de0804e9ca69d1bd4e5,2021-10-04_17-35-02,1633358102,547.7259230613708,1926,crimv3mgpu004,10.141.0.2,547.7259230613708,0,6,"12_batch_size=2048,bidirectional=True,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.97777,dropout_lstm=0.62353,hidden_dim=32,learning_rate=2.21e-06,lstm_layers=1,lstm_output_dim=228,opt_step_size=19",2.209961331524773e-06,2048,True,1,32,228,0.6235345800184766,0.9777716716771208,19,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,4,tsfresh,20min_centered
3d10d_00013,0.37531137466430664,0.6009662747383118,0.846794068813324,0.8707341551780701,0.9256308674812317,0.8422520160675049,84.72034621238708,True,,,20,24b548d166904a84aafd13e61f5afb07,2021-10-04_18-03-56,1633359836,1727.8575387001038,1930,crimv3mgpu004,10.141.0.2,1727.8575387001038,0,20,"13_batch_size=1024,bidirectional=True,cnn_kernel_size=9,cnn_layers=2,dropout_lin=0.13619,dropout_lstm=0.27737,hidden_dim=8,learning_rate=1.9279e-05,lstm_layers=2,lstm_output_dim=51,opt_step_size=8",1.9279250368899986e-05,1024,True,2,8,51,0.2773692624782196,0.13618818619785378,8,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,9,tsfresh,20min_centered
3d10d_00014,0.3335379660129547,0.6551437973976135,0.8676728010177612,0.8853319883346558,0.9391392469406128,0.8638589978218079,219.44770193099976,True,,,17,fa3204f23b374dd0a53be22c09f41a07,2021-10-04_19-07-27,1633363647,3803.0558710098267,1940,crimv3mgpu004,10.141.0.2,3803.0558710098267,0,17,"14_batch_size=64,bidirectional=True,cnn_kernel_size=6,cnn_layers=2,dropout_lin=0.28394,dropout_lstm=0.74409,hidden_dim=32,learning_rate=5.4121e-05,lstm_layers=1,lstm_output_dim=181,opt_step_size=11",5.4120929156237644e-05,64,True,1,32,181,0.7440929042433487,0.2839398921577454,11,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,6,tsfresh,20min_centered
3d10d_00015,0.36073750257492065,0.6208232045173645,0.8565492033958435,0.8657473921775818,0.9493392705917358,0.8493949770927429,138.22535228729248,True,,,11,4fd5822e0652493396bb683d2cb18c58,2021-10-04_19-32-53,1633365173,1516.2543368339539,1894,crimv3mgpu004,10.141.0.2,1516.2543368339539,0,11,"15_batch_size=128,bidirectional=False,cnn_kernel_size=10,cnn_layers=1,dropout_lin=0.088107,dropout_lstm=0.36332,hidden_dim=64,learning_rate=0.030617,lstm_layers=1,lstm_output_dim=148,opt_step_size=10",0.030617376162115528,128,False,1,64,148,0.36332415824560804,0.08810694510702788,10,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,10,tsfresh,20min_centered
3d10d_00016,0.48005905747413635,0.0,0.724952757358551,0.724952757358551,1.0,0.6093575358390808,104.7262659072876,True,,,20,69c6bb7895a14e969244b4554f94918c,2021-10-04_20-07-36,1633367256,2076.6365842819214,1915,crimv3mgpu004,10.141.0.2,2076.6365842819214,0,20,"16_batch_size=128,bidirectional=False,cnn_kernel_size=6,cnn_layers=1,dropout_lin=0.85514,dropout_lstm=0.04903,hidden_dim=32,learning_rate=6.2322e-06,lstm_layers=1,lstm_output_dim=58,opt_step_size=3",6.232235539680247e-06,128,False,1,32,58,0.04903041139453512,0.8551404225260636,3,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,6,tsfresh,20min_centered
3d10d_00017,0.5903618931770325,0.0,0.7250891923904419,0.7250891923904419,1.0,0.609538733959198,244.45600819587708,True,,,6,9207be316d374de38ae7eede1673eb39,2021-10-04_20-33-07,1633368787,1523.666319847107,1899,crimv3mgpu004,10.141.0.2,1523.666319847107,0,6,"17_batch_size=64,bidirectional=True,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.16366,dropout_lstm=0.65759,hidden_dim=8,learning_rate=0.028894,lstm_layers=2,lstm_output_dim=228,opt_step_size=17",0.02889424104613616,64,True,2,8,228,0.6575949174258566,0.16365682793474512,17,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,8,tsfresh,20min_centered
3d10d_00018,0.5825057029724121,0.4970899224281311,0.795960009098053,0.865027666091919,0.850678026676178,0.7972728610038757,86.30052280426025,True,,,20,5f8d9b80d3264dcdb0cb4b52fa59c8d5,2021-10-04_21-00-27,1633370427,1633.5337436199188,1925,crimv3mgpu004,10.141.0.2,1633.5337436199188,0,20,"18_batch_size=1024,bidirectional=False,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.70031,dropout_lstm=0.60382,hidden_dim=8,learning_rate=2.8341e-06,lstm_layers=1,lstm_output_dim=185,opt_step_size=8",2.834107957306828e-06,1024,False,1,8,185,0.603815281943865,0.7003057413537699,8,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,4,tsfresh,20min_centered
3d10d_00019,0.3376947045326233,0.6476662158966064,0.8659877777099609,0.8746591210365295,0.9514753818511963,0.860039234161377,349.28763127326965,True,,,12,ef84e4dba7fb436dbf1707ce5de8af26,2021-10-04_22-11-35,1633374695,4260.5599274635315,1921,crimv3mgpu004,10.141.0.2,4260.5599274635315,0,12,"19_batch_size=32,bidirectional=True,cnn_kernel_size=10,cnn_layers=2,dropout_lin=0.36392,dropout_lstm=0.34613,hidden_dim=16,learning_rate=9.6337e-05,lstm_layers=1,lstm_output_dim=214,opt_step_size=6",9.633733240528626e-05,32,True,1,16,214,0.34613137430942964,0.3639205309717536,6,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,10,tsfresh,20min_centered
3d10d_00020,0.3422662615776062,0.6417956352233887,0.8637031316757202,0.875327467918396,0.946893036365509,0.8581437468528748,249.17304968833923,True,,,20,a758ea2bf0d34c869dbf50a20ec2411e,2021-10-04_23-38-32,1633379912,5206.750408887863,1929,crimv3mgpu004,10.141.0.2,5206.750408887863,0,20,"20_batch_size=64,bidirectional=False,cnn_kernel_size=10,cnn_layers=3,dropout_lin=0.38746,dropout_lstm=0.85352,hidden_dim=64,learning_rate=1.7043e-05,lstm_layers=2,lstm_output_dim=32,opt_step_size=14",1.7043190498764037e-05,64,False,2,64,32,0.853524906257338,0.3874581637451169,14,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,10,tsfresh,20min_centered
3d10d_00021,0.35543638467788696,0.6272685527801514,0.8589200973510742,0.8519580960273743,0.9747782349586487,0.8471177816390991,151.22286653518677,True,,,6,a93236a6db284ec2b5480c313f203542,2021-10-04_23-54-34,1633380874,951.7923469543457,1927,crimv3mgpu004,10.141.0.2,951.7923469543457,0,6,"21_batch_size=128,bidirectional=False,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.69579,dropout_lstm=0.23401,hidden_dim=128,learning_rate=0.005265,lstm_layers=1,lstm_output_dim=111,opt_step_size=1",0.005265022949598724,128,False,1,128,111,0.2340079073795711,0.6957854503681359,1,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,5,tsfresh,20min_centered
3d10d_00022,0.5882871747016907,0.0,0.7248863577842712,0.7248863577842712,1.0,0.609269380569458,637.260500907898,True,,,11,cee3b4bf4d0c47eea626adce88a79cad,2021-10-05_01-47-17,1633387637,6756.596091508865,1935,crimv3mgpu004,10.141.0.2,6756.596091508865,0,11,"22_batch_size=16,bidirectional=False,cnn_kernel_size=10,cnn_layers=1,dropout_lin=0.22352,dropout_lstm=0.84216,hidden_dim=16,learning_rate=0.045263,lstm_layers=2,lstm_output_dim=33,opt_step_size=6",0.045263021352345514,16,False,2,16,33,0.8421566703375968,0.2235194623772414,6,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,10,tsfresh,20min_centered
3d10d_00023,0.39443692564964294,0.6191816926002502,0.8471269607543945,0.8977022767066956,0.8906172513961792,0.8476109504699707,93.60323238372803,True,,,7,a8b89903b72248e0ac1711a40ca3a8d0,2021-10-05_01-59-52,1633388392,745.6102795600891,1904,crimv3mgpu004,10.141.0.2,745.6102795600891,0,7,"23_batch_size=128,bidirectional=False,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.33048,dropout_lstm=0.11019,hidden_dim=8,learning_rate=0.014416,lstm_layers=2,lstm_output_dim=78,opt_step_size=17",0.014416452886000143,128,False,2,8,78,0.11018595173002621,0.33047949219229245,17,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,4,tsfresh,20min_centered
3d10d_00024,0.3297697603702545,0.6510751247406006,0.867178738117218,0.8749750256538391,0.9528626799583435,0.861197829246521,124.29279279708862,True,,,13,0139e8bc6c56409192903df8fcf5d809,2021-10-05_02-28-25,1633390105,1706.450231552124,1916,crimv3mgpu004,10.141.0.2,1706.450231552124,0,13,"24_batch_size=512,bidirectional=True,cnn_kernel_size=7,cnn_layers=1,dropout_lin=0.42252,dropout_lstm=0.60055,hidden_dim=64,learning_rate=0.00063161,lstm_layers=2,lstm_output_dim=121,opt_step_size=3",0.0006316139120157062,512,True,2,64,121,0.600546012111253,0.4225155379738149,3,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,7,tsfresh,20min_centered
3d10d_00025,0.3349965512752533,0.651572048664093,0.8657877445220947,0.8870457410812378,0.9337717890739441,0.8625037670135498,141.05099487304688,True,,,14,e3fdedaa3e3945d0b2134d613a040828,2021-10-05_03-01-16,1633392076,1960.6028966903687,1900,crimv3mgpu004,10.141.0.2,1960.6028966903687,0,14,"25_batch_size=128,bidirectional=True,cnn_kernel_size=9,cnn_layers=2,dropout_lin=0.016686,dropout_lstm=0.60471,hidden_dim=16,learning_rate=0.00015039,lstm_layers=1,lstm_output_dim=184,opt_step_size=9",0.00015039188878313212,128,True,1,16,184,0.6047146234275677,0.016685833324146304,9,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,9,tsfresh,20min_centered
3d10d_00026,0.4737285375595093,0.30149444937705994,0.7608159780502319,0.7547444701194763,0.9927164912223816,0.6919797658920288,198.1595754623413,True,,,20,7c3239c2a3484414aa12954001afe2f0,2021-10-05_04-09-26,1633396166,4080.169492483139,1909,crimv3mgpu004,10.141.0.2,4080.169492483139,0,20,"26_batch_size=64,bidirectional=False,cnn_kernel_size=4,cnn_layers=3,dropout_lin=0.8107,dropout_lstm=0.2232,hidden_dim=8,learning_rate=2.5966e-06,lstm_layers=1,lstm_output_dim=221,opt_step_size=10",2.596618914167676e-06,64,False,1,8,221,0.2231982176944064,0.8107018501346834,10,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,4,tsfresh,20min_centered
3d10d_00027,0.33261677622795105,0.6443732976913452,0.8651490807533264,0.8691131472587585,0.9583056569099426,0.8578947186470032,188.55757665634155,True,,,20,0f6fc92e25e244f8ae9ae468d754c0c9,2021-10-05_05-12-35,1633399955,3777.9472980499268,1897,crimv3mgpu004,10.141.0.2,3777.9472980499268,0,20,"27_batch_size=128,bidirectional=False,cnn_kernel_size=7,cnn_layers=3,dropout_lin=0.55816,dropout_lstm=0.44599,hidden_dim=128,learning_rate=2.96e-05,lstm_layers=1,lstm_output_dim=114,opt_step_size=11",2.9599883038898238e-05,128,False,1,128,114,0.4459852989615487,0.5581609643595866,11,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,7,tsfresh,20min_centered
3d10d_00028,0.3601205050945282,0.6317846775054932,0.860760509967804,0.858301043510437,0.9676703810691833,0.850885272026062,576.0516738891602,True,,,7,580db428205f4d13b797db2879a38e37,2021-10-05_06-20-32,1633404032,4066.7773971557617,1923,crimv3mgpu004,10.141.0.2,4066.7773971557617,0,7,"28_batch_size=16,bidirectional=False,cnn_kernel_size=8,cnn_layers=1,dropout_lin=0.67892,dropout_lstm=0.18693,hidden_dim=8,learning_rate=0.00037979,lstm_layers=2,lstm_output_dim=207,opt_step_size=13",0.0003797881635647818,16,False,2,8,207,0.18693465352199934,0.6789151919403363,13,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,8,tsfresh,20min_centered
3d10d_00029,0.3349829912185669,0.6476354598999023,0.8656810522079468,0.8766218423843384,0.9480764269828796,0.8602423667907715,86.30292439460754,True,,,20,6b2ba1824d354032abcfad1de2db38d9,2021-10-05_06-49-02,1633405742,1699.0132446289062,1939,crimv3mgpu004,10.141.0.2,1699.0132446289062,0,20,"29_batch_size=512,bidirectional=True,cnn_kernel_size=8,cnn_layers=1,dropout_lin=0.1596,dropout_lstm=0.50553,hidden_dim=8,learning_rate=0.00015236,lstm_layers=1,lstm_output_dim=201,opt_step_size=8",0.00015235879726615406,512,True,1,8,201,0.5055328772288141,0.1596040654864943,8,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,8,tsfresh,20min_centered
3d10d_00030,0.37074413895606995,0.6064325571060181,0.8491041660308838,0.8741034865379333,0.9250950217247009,0.844959020614624,105.19352555274963,True,,,20,336b273709cb4708b5cb8b57814b00a1,2021-10-05_07-24-55,1633407895,2146.3176522254944,1901,crimv3mgpu004,10.141.0.2,2146.3176522254944,0,20,"30_batch_size=128,bidirectional=False,cnn_kernel_size=3,cnn_layers=1,dropout_lin=0.38819,dropout_lstm=0.43384,hidden_dim=32,learning_rate=1.6114e-06,lstm_layers=1,lstm_output_dim=77,opt_step_size=15",1.6113841786117858e-06,128,False,1,32,77,0.4338424803767713,0.3881909078724386,15,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,3,tsfresh,20min_centered
3d10d_00031,0.33943334221839905,0.6399727463722229,0.8632047176361084,0.8734320402145386,0.9488345384597778,0.857247531414032,195.10269904136658,True,,,20,68f4755ebe504248aa4bb1aa73aec99f,2021-10-05_08-30-06,1633411806,3899.6483228206635,1934,crimv3mgpu004,10.141.0.2,3899.6483228206635,0,20,"31_batch_size=64,bidirectional=True,cnn_kernel_size=10,cnn_layers=1,dropout_lin=0.4959,dropout_lstm=0.86337,hidden_dim=32,learning_rate=6.8282e-06,lstm_layers=1,lstm_output_dim=219,opt_step_size=9",6.8281609587537265e-06,64,True,1,32,219,0.8633724446282602,0.49589767694853015,9,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,10,tsfresh,20min_centered
3d10d_00032,0.344598650932312,0.6468794941902161,0.8643897771835327,0.8802691102027893,0.9404560923576355,0.8599733710289001,120.61681842803955,True,,,13,bc421e6448f8498fa83a5caf33ec4024,2021-10-05_08-57-37,1633413457,1640.7122309207916,1913,crimv3mgpu004,10.141.0.2,1640.7122309207916,0,13,"32_batch_size=1024,bidirectional=False,cnn_kernel_size=6,cnn_layers=3,dropout_lin=0.35272,dropout_lstm=0.49517,hidden_dim=128,learning_rate=0.0001391,lstm_layers=1,lstm_output_dim=173,opt_step_size=18",0.00013909752752561748,1024,False,1,128,173,0.4951686927903556,0.35272295841899837,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],3,6,tsfresh,20min_centered
3d10d_00033,0.34125620126724243,0.648932933807373,0.8651189804077148,0.8805848360061646,0.9411280751228333,0.8607040643692017,73.90998888015747,True,,,17,94d5c28b2fc84303a2eb0c1e4a6914ae,2021-10-05_09-19-25,1633414765,1300.9639992713928,1919,crimv3mgpu004,10.141.0.2,1300.9639992713928,0,17,"33_batch_size=2048,bidirectional=False,cnn_kernel_size=6,cnn_layers=1,dropout_lin=0.014674,dropout_lstm=0.65997,hidden_dim=32,learning_rate=0.0022168,lstm_layers=2,lstm_output_dim=201,opt_step_size=18",0.002216821688653386,2048,False,2,32,201,0.6599742159947155,0.01467406017329298,18,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],1,6,tsfresh,20min_centered
3d10d_00034,0.5310493111610413,0.6202893853187561,0.8550958633422852,0.8695972561836243,0.940710723400116,0.8492744565010071,99.58868098258972,True,,,20,2d4c389776b943108adf2e94249d19b8,2021-10-05_09-52-56,1633416776,2005.1391763687134,1920,crimv3mgpu004,10.141.0.2,2005.1391763687134,0,20,"34_batch_size=2048,bidirectional=True,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.4085,dropout_lstm=0.73647,hidden_dim=64,learning_rate=9.7477e-06,lstm_layers=1,lstm_output_dim=245,opt_step_size=1",9.747688132746072e-06,2048,True,1,64,245,0.7364710201301731,0.408498551910388,1,['main_y'],['main_y'],[],[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>],[1.0],2,3,tsfresh,20min_centered
